MARKET PLACE,Customer Site ID,Customer Name,Product Code,Product Serial Number,Equipment Rental Payment/Month
NEW JERSEY,2112291,CITY OF NEWARK INSPECTORS,D4,H7126701551,157
NEW JERSEY,2112291,CITY OF NEWARK INSPECTORS,D4,H7126701550,157
NEW JERSEY,2112291,CITY OF NEWARK INSPECTORS,D5,J4325600291,276
NEW JERSEY,2112294,NJ DEPT POLICY & PLANNING,D5,H4815300296,345
NEW JERSEY,2128918,NJ DEPT OF HUMAN SERVICES FAMILY DEVELOPMENT,D5,H4815700176,291
NEW JERSEY,2128918,NJ DEPT OF HUMAN SERVICES FAMILY DEVELOPMENT,D5,H4816000399,291
NEW JERSEY,2128918,NJ DEPT OF HUMAN SERVICES FAMILY DEVELOPMENT,D5,H4816000390,222
NEW JERSEY,2129601,UMD NJ ADMIN 4TH FL NJPIES,D5,H4825000214,379
NEW JERSEY,2129602,OCCUPATIONAL HEALTH AND REHAB,D3,NQJ61595,310
NEW JERSEY,2129603,OCCUPATIONAL HEALTH AND REHAB,D3,NQJ61484,310
NEW JERSEY,2130681,MEGA MARSHALLS #58,F1,ZKM14159,48
NEW JERSEY,2132568,MAXMORE #838,F1,ZKM14457,48
NEW JERSEY,2135545,READINGTON TOWNSHIP BOE,D4,H7117200652,247
NEW JERSEY,2138111,NORTH JERSEY DEVELOPMENTAL CENTER,D5,H3620500070,507
NEW JERSEY,2138111,NORTH JERSEY DEVELOPMENTAL CENTER,D5,H4815500361,308
NEW JERSEY,2138111,NORTH JERSEY DEVELOPMENTAL CENTER,D5,H4815700131,308
NEW JERSEY,2138111,NORTH JERSEY DEVELOPMENTAL CENTER,D5,H4815400469,229
NEW JERSEY,2138812,RUTGERS UNIVERSITY THE PSCHOLOGICAL CLINIC,D2,J0121701059,286
NEW JERSEY,2139302,EDGEWATER FREE PUBLIC LIB LIBRARY DIRECTOR,D2,J0121701051,170
NEW JERSEY,2139316,WARREN COUNTY TECHNICAL SCHOOL,D5,J4325600169,338
NEW JERSEY,2140611,DEPT OF HUMAN SERVICES PRICETON CARNIGIE CNT,D5,H3620600022,364
NEW JERSEY,2140612,DEPT OF HUMAN SVRS DIV DEV DISABILITIES,D5,H3620700061,339
NEW JERSEY,2140633,SUPERIOR COURT OF NJ OCEAN COUNTY,D5,H3620700065,884
NEW JERSEY,2140633,SUPERIOR COURT OF NJ OCEAN COUNTY,D5,H3620400157,883
NEW JERSEY,2141281,STATE OF NJ DEPT OF HUMAN GREYSTONE PARK PSYCH HOSP,D5,H3620700135,339
NEW JERSEY,2141675,SOMERSET CITY PARK COMMISSIONER,D4,H7126701085,150
NEW JERSEY,2142106,CATHOLIC CHARITIES,D5,H4825200079,911
NEW JERSEY,2142526,"SATYAM COMPUTER SERVICES, LTD",D3,MPH27049,560
NEW JERSEY,2142533,DIV OF UNEMPLOYMENT INS UI/DI FINANCING,D5,J4325500600,"1,123"
NEW JERSEY,2143144,CITY OF NEWARK POLICE DEPT,D4,H7126701311,157
NEW JERSEY,2143145,CITY OF NEWARK FINANCE DEPT,D5,J4325600111,276
NEW JERSEY,2143146,CITY OF NEWARK,D5,J4325600109,276
NEW JERSEY,2143150,UNITED LAND ABSTRACT STE 216 2ND FL,D2,MPJ13725,275
NEW JERSEY,2143150,UNITED LAND ABSTRACT STE 216 2ND FL,F1,UYS75312,99
NEW JERSEY,2143179,DIV OF UNEMPLOYMENT INS APPEAL TRIBUNAL,D5,J4325500303,"1,123"
NEW JERSEY,2143658,FRANKLIN TOWNSHIP HEALTH DEPT/COMM RESOURCE,D3,H7026401706,0
NORTHERN NEW ENGLAND,2150409,GVW CONSTRUCTION INC,A4,NJF15774,0
NORTHERN NEW ENGLAND,2151697,MIT NE46 FL 6,D3,MPH31956,592
NORTHERN NEW ENGLAND,2151817,FORUM FINANCIAL,C3,NSX00838,"2,209"
NEW JERSEY,2151911,UNITED WATER NEW JERSEY,D4,A7709900419,262
SOUTHERN NEW ENGLAND,2152521,DEPT OF CHILDREN/FAMILIES,F1,UYS51971,0
SOUTHERN NEW ENGLAND,2154171,CHARBERT DIV OF NFA,A2,NKU14575,124
UPSTATE NY,2155668,KLEWIN BUILDING CO,A4,NDK57924,290
UPSTATE NY,2155671,UPS OASIS SUPPLY CORP,F1,UFK12949,48
UPSTATE NY,2155693,SEABOARD ATL GRAPHICS,D1,NPR18769,386
NORTHERN NEW ENGLAND,2155738,WOODLAND ELEM SCH,A2,NKU11984,0
NORTHERN NEW ENGLAND,2156403,JUNIPER NETWORDS,A4,NJE05105,451
NORTHERN NEW ENGLAND,2156404,CAMBRIDGE ENERGY RESEARCH ASSOCIATES/6TH FLR,C2,NNC05066,668
UPSTATE NY,2156471,ACTION FOR A BETTER COMM,D3,NNY08043,245
NORTHERN NEW ENGLAND,2157291,NICOSIA AND ASSOCIATES,D3,NQJ35458,209
UPSTATE NY,2157387,CHAMPLAIN VALLEY CARDIOVASCULAR,D3,NNY00356,191
NEW YORK,2157431,MILLER SHANDWICK TECH,F1,UYG06419,81
NORTHERN NEW ENGLAND,2158066,MORTGAGE NETWORK INC,D1,NPR12689,166
SOUTHERN NEW ENGLAND,2158676,COPEX INC,F1,UYG38178,0
UPSTATE NY,2158806,FULLFILLMENT SYSTEMS INTL,F1,UYG31550,108
NORTHERN NEW ENGLAND,2159535,MATTWANWCOOK ACADEMY,A4,NJE33768,0
NORTHERN NEW ENGLAND,2160298,WALTER FREDERICK CO DIV JOSEPH MERRITT CO,D4,NRF07655,494
NORTHERN NEW ENGLAND,2160339,SORDONI/SKANSKA INC,D3,NRL05211,913
NORTHERN NEW ENGLAND,2160339,SORDONI/SKANSKA INC,F1,UZT02268,136
SOUTHERN NEW ENGLAND,2160362,TANYA CREATIONS,C2,NND03242,"1,400"
SOUTHERN NEW ENGLAND,2161691,SOUTHERN NEW ENGLAND MORTGAGE,D3,NQJ04423,309
SOUTHERN NEW ENGLAND,2162655,CHARETTE CORP BLDG 12,D5,MPB01816,"1,134"
NEW YORK,2162772,DREHER KAPLAN & SLOAN,D3,NQJ30020,213
UPSTATE NY,2163319,WESTCHESTER BK/RNSFORD,D6,MPT03198,0
UPSTATE NY,2163524,LECHASE CONSTRUCTION SACRED HEART,D2,MPG22492,206
NEW JERSEY,2163606,PROBATION SERVICES ISP MONTCLAIR OFFICE,D5,J4325700530,560
NORTHERN NEW ENGLAND,2165289,GRANITE STATE COLLECTIBLES,C2,NJC03331,0
NORTHERN NEW ENGLAND,2165327,MIT BLDG NE49,F1,ZKM12104,25
NEW YORK,2165391,MAGNET COMMUNICATIONS,D4,MNB03224,765
NEW YORK,2165391,MAGNET COMMUNICATIONS,D4,MNB03228,742
NEW YORK,2166053,MAST INDUSTRIES,D1,NPR18599,433
NEW YORK,2166053,MAST INDUSTRIES,D4,MPL00164,"1,707"
NORTHERN NEW ENGLAND,2166698,VISIONAIRIES INC,D1,NFZ05742,140
NEW JERSEY,2166851,SKANSKA USA BUILDING INC,D3,NRL06045,"1,036"
NEW JERSEY,2166851,SKANSKA USA BUILDING INC,F1,A4238500379,126
NORTHERN NEW ENGLAND,2167359,FERNWOOD OF MAINE HC #71 BOX 262A,C2,NND03964,573
NORTHERN NEW ENGLAND,2167958,COMM MASS/SUPREME JUDICIAL CRT/JOHN ADAMS,D3,NSK00297,0
NEW JERSEY,2168130,ABLE LABORATORIES INC,C2,NNC02801,519
NEW JERSEY,2168130,ABLE LABORATORIES INC,D3,NNY04118,530
NEW JERSEY,2168130,ABLE LABORATORIES INC,D4,NNT08704,530
SOUTHERN NEW ENGLAND,2168570,SIM MGMT,D1,NPC03910,70
NORTHERN NEW ENGLAND,2168650,EASTER SEALS NEW HAMPSHIRE,A4,NJF19759,0
NORTHERN NEW ENGLAND,2169540,PARLEX CORPORATION,D3,NNV03295,438
NORTHERN NEW ENGLAND,2169540,PARLEX CORPORATION,D3,NQG05509,458
SOUTHERN NEW ENGLAND,2169775,UNIVERSITY OF MEDICINE FOUND DR BASILE,F1,ZKM13154,177
SOUTHERN NEW ENGLAND,2170117,TOWN OF FARMINGTON HS TRAILER/CLERK OF WORKS,D1,ZUB03593,100
NORTHERN NEW ENGLAND,2170153,COMM MASS/DEP FILE REVIEW,D3,NQJ58641,177
NORTHERN NEW ENGLAND,2170154,COMM OF MA DEPT OF CORRECTIONS,D4,MPL32381,250
NORTHERN NEW ENGLAND,2170661,EASTERN MOUNTAIN SPORTS POWERHOUSE MALL,A1,NVF74338,36
SOUTHERN NEW ENGLAND,2170693,SHANE CARLSON ESQ,A1,NUE06751,0
UPSTATE NY,2171277,LECHASE CONSTRUCTION WEEDSPORTS CSD,F1,ZKM27439,50
NEW JERSEY,2171369,GREENWICH TECHNOLOGY STE 8,D3,NGQ00544,672
SOUTHERN NEW ENGLAND,2171847,GILBANE BUILDING CO AT DEERFIELD ACADEMY,D3,MPH46411,493
UPSTATE NY,2171902,CAPITAL BOCES,D5,MPB02816,905
NEW YORK,2171920,SCOTT TAG & LABEL CO,D3,NQJ23399,428
NORTHERN NEW ENGLAND,2173379,HARBORSIDE HEALTH CARE,D3,NQG25686,344
NORTHERN NEW ENGLAND,2173601,MONITOR CLIPPER PARTNERS FL 4,D4,MNB02243,495
SOUTHERN NEW ENGLAND,2173847,FREIGHTLINER OF SO CT,D3,NQJ20362,205
UPSTATE NY,2173988,LIVINGSTON COUNTY NURSING,D2,MPG19598,242
UPSTATE NY,2173991,UNIVERSITY OF ROCHESTER,D2,MPG34082,226
UPSTATE NY,2174454,AMERICAN TOWER,D3,NQG28003,403
UPSTATE NY,2174458,COOL INSURING AGCY,C2,J2536201050,495
NEW YORK,2174467,POP DISPLAY,D3,H5206400441,298
NEW JERSEY,2174520,INTERMARKET TECH,A1,86510711,104
NORTHERN NEW ENGLAND,2174764,GMAC MORTGAGE,A2,NRD02383,136
UPSTATE NY,2174861,TROPICAL WORLD & PET CTR,D1,H9238801032,100
NORTHERN NEW ENGLAND,2175205,TRI PARK COOPERATIVE,A2,NGM03739,94
SOUTHERN NEW ENGLAND,2175798,NEWS AMERICA MARKETING PRODUCTION RM,C1,BBD0000082,133
NORTHERN NEW ENGLAND,2176004,CHANNEL CENTER RESIDENTIAL LLC,D2,MPG77170,264
UPSTATE NY,2176196,WARSAW CENTERAL SCHOOLS ELEMENTRY,D3,NQG12833,366
NEW YORK,2176299,BELLMORE UFSD,D3,NNX02433,722
NEW YORK,2176306,BROWN RAYSMAN MILLSTEIN FELDER & STEINER LLP,D5,MPB04760,"1,879"
NEW JERSEY,2176783,TERMINAL CONSTRUCTION CORP,A4,NJE09857,196
NEW JERSEY,2176787,GLOBAL CROSSING 3RD FLR,D4,NRF06344,334
NORTHERN NEW ENGLAND,2177021,ST MARYS REGIONAL MED CTR B STREET CLINIC,D2,MPG72960,751
NEW YORK,2177329,BPC GROUP LLC,C1,MSK05538,645
UPSTATE NY,2178161,BLASLAND BOUCK & LEE STE 265,D3,NQJ17114,278
SOUTHERN NEW ENGLAND,2178262,SOUTHBRIDGE HIGH SCHOOL,D4,NNT23688,429
UPSTATE NY,2178312,PAETEC COMMUNICATIONS STE 600,F1,UYG26131,51
UPSTATE NY,2178313,AZERTY INC,D4,NNT15536,696
UPSTATE NY,2178346,NDR,D5,H3620600022,364
NORTHERN NEW ENGLAND,2178800,JAY CASHMAN INC,D3,NQJ41442,705
SOUTHERN NEW ENGLAND,2178865,UNIVERSITY OF MASS,D2,MPG30609,0
UPSTATE NY,2179385,CARBONE HONDA,D1,NJP10895,179
UPSTATE NY,2179385,CARBONE HONDA,D1,NJP13007,121
NORTHERN NEW ENGLAND,2179766,ARTHRITIS SPINE & RECONTRUCTIVE SURGERY,D1,NJP02135,204
SOUTHERN NEW ENGLAND,2180168,YALE NEW HAVEN HOSPITAL BONE MARROW TRANSPLANT,F1,UYS55758,51
NEW JERSEY,2180280,WEB MD PRACTICE SVC,D3,NQG17380,480
UPSTATE NY,2180322,ARDEN HILL HOSPITAL,D3,MPH18800,342
SOUTHERN NEW ENGLAND,2180571,GILBANE BUILDING CO,D3,NQK01138,450
SOUTHERN NEW ENGLAND,2180571,GILBANE BUILDING CO,D3,NNY10246,450
NEW JERSEY,2181682,CROMPTON CORP,D3,MPH20654,351
NORTHERN NEW ENGLAND,2181712,POSTERNAK BLANKSTEIN & LUND,F1,UYR02419,77
NORTHERN NEW ENGLAND,2181717,SERVICE POINT USA,D5,MPB00299,"1,134"
NORTHERN NEW ENGLAND,2181717,SERVICE POINT USA,D5,MPB00621,"1,134"
SOUTHERN NEW ENGLAND,2182186,PRIDE FORD OF NORTHERN ATTLEBORO,D1,H6826101498,112
SOUTHERN NEW ENGLAND,2182503,WEBSTER BANK,D3,MPH27182,169
UPSTATE NY,2183006,JEFFERY PALUMBO,D1,NPR12630,128
NORTHERN NEW ENGLAND,2183317,IDENIX PHAMACEUTICALS,F1,UYP52475,71
SOUTHERN NEW ENGLAND,2183585,WATERWORKS 1ST FLR,C2,NJC06244,500
NEW YORK,2183658,PURDUE FREDERICK,D3,NQJ60323,269
NEW YORK,2183667,LOCAL INITIATIVES,D4,H4705801006,684
NEW JERSEY,2183682,ADVANTAGE STAFFING CENDANT CORP BLDG,F1,UEF07945,49
NORTHERN NEW ENGLAND,2184548,GRAHAM-MEUS ARCH,C2,NND06660,928
NORTHERN NEW ENGLAND,2184588,STATE OF MAINE DISTRICT CRT,D4,H7116702684,120
UPSTATE NY,2184634,CR KLEWIN,F1,UYS23605,50
NEW JERSEY,2184729,TOR VIEW VILLAGE APT,D2,MPG34754,167
NORTHERN NEW ENGLAND,2184897,GORHAM SAVINGS BANK,D2,MQC00639,0
SOUTHERN NEW ENGLAND,2185535,EAR NOSE & THROAT SPECIALIST,D1,ZTZ03665,216
SOUTHERN NEW ENGLAND,2185751,UNIVERSITY UROLOGICAL ASSOC,A1,NVH17831,60
SOUTHERN NEW ENGLAND,2185751,UNIVERSITY UROLOGICAL ASSOC,F1,UYP20171,100
NEW JERSEY,2186028,STATE OF NJ DEPT OF LABOR DIV OF ADMIN,D5,H3620700066,"1,931"
SOUTHERN NEW ENGLAND,2186608,HITACHI CREDIT AMERICA,A4,NJE00304,242
SOUTHERN NEW ENGLAND,2187175,YALE NEW HAVEN HOSPITAL HUMAN RESOURCES,F1,UYP11179,51
NORTHERN NEW ENGLAND,2187248,"DESMARIS, EWING, & JOHNSTON",D2,MPG05442,183
NEW JERSEY,2187490,TERMINAL CONSTRUCTION COLLEGE/WEBSTER AVE,A4,NJE15645,187
SOUTHERN NEW ENGLAND,2188487,"EAST HAVEN, BOARD OF ED",A2,NGM35422,0
UPSTATE NY,2188728,UVM MEDICINE STE 105,D2,H2400800633,95
NEW JERSEY,2188901,HAMPTON INN SOMERSET,D1,NPR10997,0
NORTHERN NEW ENGLAND,2192143,MAINE MEDICAL CENTER OUTPATIENT SVCS,D3,NNV13371,374
SOUTHERN NEW ENGLAND,2192144,OXFORD HEALTH,A4,NHW10657,408
UPSTATE NY,2193219,RIVER PARK COMMONS RENTAL OFFICE,D3,NQJ47501,222
SOUTHERN NEW ENGLAND,2195139,ROBERT A VANCE CPA LLC,D1,NPR06298,77
NORTHERN NEW ENGLAND,2195183,SHRIVER NURSING SERVICES CORP DOOR #14,D2,MPJ11646,173
SOUTHERN NEW ENGLAND,2196589,"CLINICAL LAB PARTNERS,LLC GAYLORD HOSPITAL",A1,NVF11763,28
NEW JERSEY,2197189,FOSTER WHEELER PERRYVILLE CORP PARK,C2,NND02239,"1,551"
NORTHERN NEW ENGLAND,2197652,CINGULAR WIRELESS,D3,NQK00309,305
UPSTATE NY,2197739,RURAL OPPORTUNITIES PO BOX 216,D1,NPR00807,79
SOUTHERN NEW ENGLAND,2198032,ACS INDUSTRIES,C2,NND03384,"1,799"
NORTHERN NEW ENGLAND,2198334,BOWDOIN COLLEGE TREASURERS OFFICE,F1,UYG21908,82
UPSTATE NY,2198392,CITY OF POUGHKEEPSIE,D3,NQJ09565,123
NEW YORK,2198677,PIERPOINT MORGAN LIBRARY,D2,MPG06417,309
NEW YORK,2199381,BEST CHOICE HOME,D3,NQJ59568,317
NEW YORK,2199381,BEST CHOICE HOME,F1,UYS55492,84
SOUTHERN NEW ENGLAND,2199847,DEMOCRATIC STATE COMMITEE,D3,NQJ13890,153
NEW YORK,2201580,MICHELSTEIN & GREENBERG L,D4,MPL14710,0
NEW JERSEY,2201838,PDI INC,D5,MPB03563,"2,309"
NEW YORK,2204377,CARDINAL HEALTHCARE MEDICAL,F1,70100690,57
NEW JERSEY,2205997,SSOE,D3,NQG27984,11
NEW YORK,2206109,SYNERGY,D3,NQG14471,285
NEW YORK,2207179,PAVARINI CONSTRUCTION CO,D2,J0220600821,299
NEW JERSEY,2207202,DENDRITE INTL,D4,NNT09105,661
NEW JERSEY,2207202,DENDRITE INTL,D5,H3600300598,"1,767"
SOUTHERN NEW ENGLAND,2207306,NATL DIECASTING MACHINERY,D1,H1700500759,187
NORTHERN NEW ENGLAND,2207316,COMM MASS/TAUNTON STATE HOSPITAL,D4,NLE20127,618
NEW JERSEY,2207610,WOMENS HEALTH INITIATIVE,D4,H7316900109,249
NORTHERN NEW ENGLAND,2207894,BRENNAN INSURANCE AGENCY,A1,NVF25607,63
NEW YORK,2208050,LEHR CONSTRUCTION,D3,MPH73476,0
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,0
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,38
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,56
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,60
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,60
SOUTHERN NEW ENGLAND,2208290,HANNA DESIGNS,C1,NA,43
NEW JERSEY,2208599,CLEARVIEW WINDOWS,C2,NND00847,548
SOUTHERN NEW ENGLAND,2208798,UNIVERSITY OF MASS,D3,NQJ56272,140
NEW JERSEY,2208917,ARCH PERSONAL CARE,D3,NQJ52019,212
NEW YORK,2209378,MONROE FUNDING LLC,D3,NNV15302,395
NEW JERSEY,2209466,UMD,D5,J4325500389,341
SOUTHERN NEW ENGLAND,2209620,NAFI CONNECTICUT INC TOUCHSTONE PROGRAM,D3,NSS00170,277
SOUTHERN NEW ENGLAND,2209907,JOSEPH MERRITT,C2,NNC03178,0
NEW YORK,2210239,DAVID ZEMSKY,F1,UYS29174,62
NEW JERSEY,2210264,INTRAWEST CORP,F1,UYK02137,77
SOUTHERN NEW ENGLAND,2210379,CONN CHILDRENS MED CTR,F1,98120814,51
SOUTHERN NEW ENGLAND,2210423,FMLY FINANCIAL GRP,D3,NQJ21835,175
UPSTATE NY,2210463,PATHWAYS INC,D1,NPR17002,117
SOUTHERN NEW ENGLAND,2210601,PARENT TEACHER INFO CTR,D4,NLE14866,"3,643"
NORTHERN NEW ENGLAND,2210642,MAINE MEDICAL CTR FOR DIABETES,D1,NPR10089,202
NEW YORK,2210711,HARBERT MGMNT CORP,F1,UYP08087,76
UPSTATE NY,2210789,PAETEC COMM STE 421,F1,UYG38202,55
SOUTHERN NEW ENGLAND,2211023,SARA NOBLE INT SCHL,D5,J4325600112,276
NORTHERN NEW ENGLAND,2211071,NU HORIZONS STE 14,A4,NDK35657,149
NORTHERN NEW ENGLAND,2211126,COMM MASS/WESTBORO DIST CT/PROBATION,D3,NQJ53420,375
UPSTATE NY,2211412,BLASLAND BOUCK & LEE STE 135-P,D3,NQJ59465,424
SOUTHERN NEW ENGLAND,2211575,DIGITAS INC MODEM MEDIA,D1,NPR00334,198
SOUTHERN NEW ENGLAND,2211575,DIGITAS INC MODEM MEDIA,P7,AAJ00021,760
UPSTATE NY,2211631,MCKENICA CORPORATION,D2,NHX00708,214
UPSTATE NY,2211646,MID HUDSON FAMILY HEALTH WELLSPRING HEALTH CTR,D2,9A38070153,162
SOUTHERN NEW ENGLAND,2211809,PROVIDENCE STEEL,D1,NPR21682,0
SOUTHERN NEW ENGLAND,2212012,CONN CHILDRENS MED CTR,F1,UEF41794,32
NORTHERN NEW ENGLAND,2212588,SUFFOLK UNIV,D4,NLE15424,534
SOUTHERN NEW ENGLAND,2212631,HUDSON CO OPERATIONS LAB,D2,MPG29710,217
NEW YORK,2212693,GLACIER,D6,MPT03356,"1,027"
NORTHERN NEW ENGLAND,2212872,AU BON PAN,F1,UYP66656,59
NORTHERN NEW ENGLAND,2212889,ATS MOBILE,D1,NSC03146,0
SOUTHERN NEW ENGLAND,2212935,CTR OF NEUROPSYCHOLOGY,A2,NKU10492,192
NEW JERSEY,2213039,PRODUCTION RESOURCES GRP,F1,A2819401220,78
NEW JERSEY,2213039,PRODUCTION RESOURCES GRP,F1,A2819401283,78
NORTHERN NEW ENGLAND,2213621,TRAUNER CONSULTING SRVCS INC,D2,MPJ07252,292
NORTHERN NEW ENGLAND,2213641,INSIGHT DEVELOPMENT,D1,H4301200534,94
UPSTATE NY,2213709,ACQUEST DEVELOPMENT,D3,NQG00672,688
UPSTATE NY,2213975,NORTH AMERICAN TITLE CO,F1,UYQ03434,98
SOUTHERN NEW ENGLAND,2214158,BRIDGEPORT HOSPITAL IKON FM SITE NO COD,A6,179420409,"2,696"
UPSTATE NY,2214244,PAETEC COMM STE 109,F1,UYS10466,0
NEW YORK,2214267,PAVARINI CONSTRUCTION,D3,H7017102085,310
UPSTATE NY,2214869,EXCELSIOR ORTHOPAEDIC CNT,F1,UYS16889,65
SOUTHERN NEW ENGLAND,2215382,A & E INVESTORS,D1,H9229002685,104
NEW YORK,2216057,UNITED ORIENT BANK,D2,MPJ02736,292
NEW YORK,2216057,UNITED ORIENT BANK,D2,MPJ07061,290
NEW YORK,2216057,UNITED ORIENT BANK,D4,NSN03640,555
SOUTHERN NEW ENGLAND,2216461,STANGER & ARNOLD LLP,D4,MPL00710,0
SOUTHERN NEW ENGLAND,2216926,JUDICIAL DEPT ST OF CT,A4,NJE30952,0
NORTHERN NEW ENGLAND,2216940,JAY CASHMAN INC,C2,NND05117,0
UPSTATE NY,2217263,DEALMAKER AUTO GRP,D1,NJY00459,49
NORTHERN NEW ENGLAND,2217513,FEDERAL EMERGENCY MGT AGENCY,D4,NRF09793,575
UPSTATE NY,2217655,STRIDE TOOL,F1,UYP74240,76
NEW YORK,2217708,ORION POWER NEW YORK ASTORIA GENERATING,D1,NPC03929,120
NEW YORK,2217720,KEANE INC,P1,NQQ02100,"1,167"
UPSTATE NY,2218038,SODEXHO AT U OF VT,D2,A7429020254,200
NEW YORK,2218074,COMMUNITY OPTIONS STE 210,D2,H2491201460,95
SOUTHERN NEW ENGLAND,2218525,YALE UNIV PATHOLOGY TAC BLDG,D2,MPG28032,0
UPSTATE NY,2218623,OBRIEN & GERE ENGINEERS,D2,MPG34701,138
NORTHERN NEW ENGLAND,2219069,BAR HARBOR BANK & TRUST,D3,NQK01370,263
UPSTATE NY,2219146,HODGSON RUSS LLP,D3,NRL02765,391
UPSTATE NY,2219160,STAFKINGS PERSONNEL,A2,NKU14486,108
SOUTHERN NEW ENGLAND,2219902,MAYO GILLIGAN ZITO,D4,NNT17964,324
UPSTATE NY,2220008,LYDALL MANNING NONWOVEN,D1,H6826802762,208
NORTHERN NEW ENGLAND,2220234,OFFICE ENVIROMENTS OF NEW ENGLAND,D3,NQG17248,305
NORTHERN NEW ENGLAND,2220257,CARLSON GMAC REAL ESTATE,A2,NFM03189,136
NORTHERN NEW ENGLAND,2220259,CETRULLO & CAPONE,D4,NNT19373,273
NORTHERN NEW ENGLAND,2220499,MAINE JUVENILE DIABETES,A4,NJE33631,0
NORTHERN NEW ENGLAND,2220706,NCIPHER INC STE 4500,D3,NQJ08809,190
NEW YORK,2221077,G3 TNT,D4,H4715600952,311
NEW JERSEY,2221106,SUPERIOR COURT OF NJ,D5,J4325500396,284
NORTHERN NEW ENGLAND,2221565,MAINE MALL MOTORS,D1,NPR05962,220
SOUTHERN NEW ENGLAND,2221718,CROSS CT SCHOLARS PROGRAM,D4,H7117101461,186
NORTHERN NEW ENGLAND,2222820,MOELLER ELECTRIC,D1,NFY07317,280
SOUTHERN NEW ENGLAND,2222829,OCCUPATIONAL HEALTH & REHABILITATION,D4,NNT17735,"1,096"
NORTHERN NEW ENGLAND,2223240,CALPINE CORP,D5,MPB03022,"1,003"
NORTHERN NEW ENGLAND,2223262,BILL DODGE AUTO GRP,D3,NNY14072,251
UPSTATE NY,2223303,CASE MGMNT SVCS,D1,NLV01032,95
UPSTATE NY,2223310,THOMAS GRP OF CO,D3,NQJ57594,285
UPSTATE NY,2223313,CEREBRAL PALSY CLINIC,A4,NJE26216,335
GREAT PLAINS,2323368,SMITH ST JOHN,F1,1019504,225
GREAT PLAINS,2323368,SMITH ST JOHN,F1,1011977,225
GREAT PLAINS,2323400,SENIOR TECHNOLOGIES,D6,H3710600187,"2,745"
MISSOURI ILLINOIS,2323412,SHELL WOOD RIVER,F1,UYS24449,72
MISSOURI ILLINOIS,2323422,SCHREIBER FOODS INC,A4,A3355480478,372
MISSOURI ILLINOIS,2323422,SCHREIBER FOODS INC,D4,H5306400748,317
GREAT PLAINS,2323448,SAPULPA HIGH SCHOOL,A1,NVF23317,29
GREAT PLAINS,2323448,SAPULPA HIGH SCHOOL,A1,NVH12905,35
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D2,J0121500171,105
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D2,J0121501590,105
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D2,J0121700383,105
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D4,H4715300114,313
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D4,H4715300117,313
MISSOURI ILLINOIS,2323507,ROBINSON CORRECTIONAL CTR,D4,H4715300116,313
MISSOURI ILLINOIS,2323533,ROLLA PUBLIC SCHOOLS,A1,A7409890598,65
GREAT PLAINS,2323553,RYAN INTERNATIONAL,A5,A3878080029,736
GREAT PLAINS,2323553,RYAN INTERNATIONAL,D1,H1790600802,173
GREAT PLAINS,2323553,RYAN INTERNATIONAL,D1,A7228050353,165
GREAT PLAINS,2323553,RYAN INTERNATIONAL,D1,A7228020121,165
GREAT PLAINS,2323553,RYAN INTERNATIONAL,D2,H2491200996,234
GREAT PLAINS,2323553,RYAN INTERNATIONAL,D3,A7208020059,91
ATAM,2323570,SALINE MEMORIAL HOSP,M1,99473161,300
ATAM,2323570,SALINE MEMORIAL HOSP,M1,99473161,300
MISSOURI ILLINOIS,2323575,SALINE COUNTY,A1,A7367862494,28
MISSOURI ILLINOIS,2323575,SALINE COUNTY,A1,H4206503925,38
MISSOURI ILLINOIS,2323575,SALINE COUNTY,A2,A3716870329,75
MISSOURI ILLINOIS,2323575,SALINE COUNTY,D2,H2400701948,122
MISSOURI ILLINOIS,2323575,SALINE COUNTY,D2,H2400601448,122
MISSOURI ILLINOIS,2323575,SALINE COUNTY,D3,H5206302079,364
MISSOURI ILLINOIS,2323575,SALINE COUNTY,D4,H5306400955,240
MISSOURI ILLINOIS,2323575,SALINE COUNTY,D4,H5306400528,240
GREAT PLAINS,2323578,PRO 100 INC REALTORS,F1,UUY03341,156
GREAT PLAINS,2323578,PRO 100 INC REALTORS,F1,UYR57253,107
GREAT PLAINS,2323593,PRYOR PRINTING,D4,166018108,799
GREAT PLAINS,2323593,PRYOR PRINTING,A4,NDK16790,287
MISSOURI ILLINOIS,2323607,QUEBECOR WORLD,C2,NND07320,992
MISSOURI ILLINOIS,2323607,QUEBECOR WORLD,C3,NKZ02674,0
MISSOURI ILLINOIS,2323607,QUEBECOR WORLD,C3,NKS02524,0
MISSOURI ILLINOIS,2323607,QUEBECOR WORLD,D3,MPH00198,438
